,0,1,2,3,4,5,6,7
64,-0.0009052581015150498,-0.0001250761738353623,-0.00010576079577944881,-0.00010576079577944881,-1.6531655155990262e-06,-0.0001966955868665769,-0.002431615096550315,-0.0038718197158418
65,-0.0001281644693197514,-0.0001250761738353623,-0.0003379069868846877,-3.346851936056283e-05,-5.752864584812567e-05,-1.5884454446209985e-05,-0.0012747590523541396,-0.0019727883020488396
66,-2.3866933882486216e-05,-4.468911144667706e-05,-0.000274977645654616,-8.806446259238489e-05,-0.00017222420496432205,-0.00014938074212645405,-0.00014938074212645405,-0.0009025838427933943
67,-0.0004136441277927832,-0.00021853105829164096,-0.0009052581015150498,-0.001982424289181748,-0.0021467156198132155,-0.00031087587340625217,-0.009771905143030448,-0.015749354213031138
68,-7.427193168828728e-05,-0.00019273794370031078,-0.0005311253105015872,-0.00045116846012617864,-0.0011351982285266481,-0.0013913118148597043,-0.0010293522080408182,-0.0048051658974435345
69,-1.5884454446209985e-05,-1.6531655155990262e-06,-2.645383588945542e-07,-2.3866933882486216e-05,-0.00010857468613468472,-5.752864584812567e-05,-4.6467458091291124e-05,-0.00025423988227729134
70,-4.777384751670174e-06,-4.468911144667706e-05,-1.6935213640960577e-05,-0.00010576079577944881,-0.0001281644693197514,-3.346851936056283e-05,-9.061072104752906e-05,-0.00042440621534659993
71,-0.004641670996502308,-0.0011967696836901322,-0.0002459441885364283,-1.033565676916972e-05,-1.6935213640960577e-05,-0.0023428056519674664,-0.003966143213777968,-0.012420604604884434
72,-4.777384751670174e-06,-7.198709382184831e-05,-7.427193168828728e-05,-1.5884454446209985e-05,-9.521215227115018e-06,-1.4879361052582412e-07,-9.061072104752906e-05,-0.0002672015945931857
73,-0.007223172874091944,-0.00027988496130053163,-0.00016856457322183058,-4.468911144667706e-05,-0.0008000794938746131,-0.0016736864328623904,-0.00014601071449262071,-0.010336088161290608
74,-0.0001250761738353623,-1.033565676916972e-05,-4.6467458091291124e-05,-1.5884454446209985e-05,-5.9557705114522535e-05,-0.00010576079577944881,-5.9557705114522535e-05,-0.000422639949150527
75,-4.468911144667706e-05,-0.0002459441885364283,-9.521215227115018e-06,-2.5156720017194542e-05,-2.5156720017194542e-05,-0.00014938074212645405,-1.033565676916972e-05,-0.0005101843541402332
76,-0.00030563178105963315,-4.6467458091291124e-05,-0.0001250761738353623,-5.9557705114522535e-05,-0.0002505251655824502,-0.00010576079577944881,-7.427193168828728e-05,-0.0009672910111509954
77,-0.003412300342472559,-0.0003777545476022901,-0.00021853105829164096,-5.752864584812567e-05,-0.00040732238517230936,-0.0007499344206490472,-5.752864584812567e-05,-0.005280900045884098
78,-0.00010576079577944881,-8.806446259238489e-05,-5.752864584812567e-05,-1.4879361052582412e-07,-0.00027988496130053163,-3.346851936056283e-05,-0.00027988496130053163,-0.0008447411397921112
79,-0.0007499344206490472,-0.00027988496130053163,-0.00016856457322183058,-0.0016006254764589975,-0.001982424289181748,-0.00010857468613468472,-0.009771905143030448,-0.014661913549977288
80,-0.0073234105642543176,-0.004893943864256073,-4.468911144667706e-05,-5.357619125660924e-06,-4.777384751670174e-06,-0.0028036517095168154,-0.012102203885881617,-0.02717803413923283
81,-5.752864584812567e-05,-0.0001966955868665769,-2.0007019569608776e-06,-7.198709382184831e-05,-9.061072104752906e-05,-0.00014601071449262071,-1.033565676916972e-05,-0.0005751691208028312
82,-7.427193168828728e-05,-5.9557705114522535e-05,-1.6935213640960577e-05,-0.00010857468613468472,-0.0005236157163373414,-0.0010752625476295595,-0.0006176332190009634,-0.0024758510195463197
83,-0.0002459441885364283,-0.0011487514957925396,-0.00014601071449262071,-2.3866933882486216e-05,-0.00040732238517230936,-0.000274977645654616,-0.0012747590523541396,-0.00352163241588514
84,-0.00040732238517230936,-0.00021853105829164096,-0.00044446357041393904,-9.061072104752906e-05,-7.198709382184831e-05,-1.5884454446209985e-05,-0.003519668203340311,-0.004768467486533787
85,-0.0002459441885364283,-0.000274977645654616,-2.3866933882486216e-05,-7.198709382184831e-05,-2.0007019569608776e-06,-0.0004136441277927832,-0.0005735598587136877,-0.0016059805503588105
86,-1.5884454446209985e-05,-5.357619125660924e-06,-0.00021853105829164096,-9.061072104752906e-05,-7.427193168828728e-05,-0.00010576079577944881,-7.427193168828728e-05,-0.0005846885120670643
87,-5.357619125660924e-06,-0.0001281644693197514,-8.806446259238489e-05,-1.6935213640960577e-05,-2.645383588945542e-07,-0.00019273794370031078,-2.5156720017194542e-05,-0.0004566809667551577
88,-0.000609265144738028,-4.777384751670174e-06,-0.00019273794370031078,-0.00037180369652157466,-5.9557705114522535e-05,-1.5884454446209985e-05,-0.0032026520040386373,-0.004456678333310954
89,-0.0001281644693197514,-0.000274977645654616,-4.777384751670174e-06,-0.00037180369652157466,-7.427193168828728e-05,-0.00010857468613468472,-5.9557705114522535e-05,-0.0010221275191851069
90,-0.00021853105829164096,-0.00019273794370031078,-0.0016006254764589975,-0.00010576079577944881,-0.00040732238517230936,-0.0016187615586612627,-0.003519668203340311,-0.007663407421404281
91,-7.198709382184831e-05,-0.00010576079577944881,-2.0007019569608776e-06,-1.5884454446209985e-05,-0.00022279564523368302,-1.6935213640960577e-05,-5.357619125660924e-06,-0.00044072152400477255
92,-0.0010752625476295595,-0.0007499344206490472,-0.00037180369652157466,-0.00030563178105963315,-1.5884454446209985e-05,-0.0017679863289594654,-0.003519668203340311,-0.007806171432605801
93,-3.346851936056283e-05,-2.3866933882486216e-05,-7.427193168828728e-05,-1.5884454446209985e-05,-9.521215227115018e-06,-1.4879361052582412e-07,-9.061072104752906e-05,-0.00024777256926271623
94,-0.0001250761738353623,-1.033565676916972e-05,-9.521215227115018e-06,-2.0007019569608776e-06,-3.500063737725961e-05,-2.645383588945542e-07,-1.033565676916972e-05,-0.00019253458029393176
95,-0.00016856457322183058,-1.6935213640960577e-05,-4.777384751670174e-06,-1.6531655155990262e-06,-5.9557705114522535e-05,-1.4879361052582412e-07,-2.5156720017194542e-05,-0.00027679355587230327
96,-2.645383588945542e-07,-0.00022279564523368302,-2.5156720017194542e-05,-8.806446259238489e-05,-5.357619125660924e-06,-1.5884454446209985e-05,-8.806446259238489e-05,-0.0004455879023664128
97,-0.0011351982285266481,-9.521215227115018e-06,-9.521215227115018e-06,-0.00010576079577944881,-5.752864584812567e-05,-4.468911144667706e-05,-0.004199610879272012,-0.005561830091327142
98,-1.4879361052582412e-07,-3.500063737725961e-05,-9.521215227115018e-06,-2.0007019569608776e-06,-4.777384751670174e-06,-1.5884454446209985e-05,-5.357619125660924e-06,-7.26908064954024e-05
99,-0.0014761848325288629,-0.00030563178105963315,-0.0010752625476295595,-0.001824752969710109,-0.0021467156198132155,-4.6467458091291124e-05,-0.009053005881839897,-0.015928021090672567
100,-9.061072104752906e-05,-0.00040732238517230936,-0.00021853105829164096,-5.357619125660924e-06,-0.00031087587340625217,-0.00044446357041393904,-0.000710700720117428,-0.0021878619475747593
101,-4.468911144667706e-05,-2.0007019569608776e-06,-0.00010576079577944881,-9.061072104752906e-05,-3.500063737725961e-05,-7.198709382184831e-05,-7.427193168828728e-05,-0.000424320993118011
102,-0.0005311253105015872,-4.777384751670174e-06,-0.0010169614098233571,-0.0013913118148597043,-0.00022279564523368302,-9.061072104752906e-05,-0.0005735598587136877,-0.003831142144931219
103,-4.468911144667706e-05,-0.0010752625476295595,-0.00037180369652157466,-0.0011967696836901322,-0.0005236157163373414,-0.0003434987703136012,-0.009771905143030448,-0.013327544668969333
104,-0.00010857468613468472,-1.6531655155990262e-06,-0.0008000794938746131,-0.0003379069868846877,-0.00017222420496432205,-0.00014938074212645405,-0.00014938074212645405,-0.0017192000216268146
105,-0.005606440263146311,-5.357619125660924e-06,-0.0006545281009924953,-0.0015292104613296503,-0.001259978197839896,-0.00037180369652157466,-0.001845095526852624,-0.011272413865808212
106,-0.00014601071449262071,-0.0010752625476295595,-4.468911144667706e-05,-2.645383588945542e-07,-1.033565676916972e-05,-3.500063737725961e-05,-0.0017679863289594654,-0.0030795495350336467
107,-3.346851936056283e-05,-0.00010857468613468472,-0.00021853105829164096,-7.427193168828728e-05,-7.427193168828728e-05,-0.0002459441885364283,-7.427193168828728e-05,-0.0008293342473881786
108,-2.645383588945542e-07,-9.061072104752906e-05,-0.0001966955868665769,-0.00030563178105963315,-5.9557705114522535e-05,-3.346851936056283e-05,-7.198709382184831e-05,-0.0007582159456295674
109,-2.645383588945542e-07,-0.0011967696836901322,-0.0006545281009924953,-0.000274977645654616,-0.0011351982285266481,-0.00014938074212645405,-0.009771905143030448,-0.013183024082379688
110,-0.0009052581015150498,-0.0008000794938746131,-0.001259978197839896,-0.0005236157163373414,-1.6531655155990262e-06,-0.0005735598587136877,-0.009053005881839897,-0.013117150415636084
111,-9.061072104752906e-05,-0.0002505251655824502,-0.0011351982285266481,-0.0022313488335670663,-0.0030680809378326296,-0.00010857468613468472,-0.010329977633590906,-0.017214316206281916
112,-0.0007499344206490472,-0.0008518537289732299,-0.0007014175825613624,-1.6935213640960577e-05,-0.00044446357041393904,-0.0016187615586612627,-0.0036287344450480694,-0.00801210051994787
113,-0.0003379069868846877,-0.0002505251655824502,-0.0008000794938746131,-2.3866933882486216e-05,-0.0011351982285266481,-0.00017222420496432205,-0.0032026520040386373,-0.005922453017753845
114,-0.00021853105829164096,-0.0002459441885364283,-5.752864584812567e-05,-0.00010576079577944881,-0.0003777545476022901,-7.427193168828728e-05,-0.0004136441277927832,-0.0014934352955390043
115,-0.005285421648339894,-0.0030680809378326296,-0.0013913118148597043,-3.500063737725961e-05,-2.0007019569608776e-06,-0.004199610879272012,-0.008877762177200632,-0.022859188796839094
116,-0.00010857468613468472,-0.0002459441885364283,-0.0002459441885364283,-0.0007014175825613624,-2.3866933882486216e-05,-7.427193168828728e-05,-0.0019238713364223717,-0.0033238908477620493
117,-4.6467458091291124e-05,-0.00030563178105963315,-7.427193168828728e-05,-1.5884454446209985e-05,-9.521215227115018e-06,-1.4879361052582412e-07,-9.061072104752906e-05,-0.0005425363551705914
118,-0.0001250761738353623,-0.00014938074212645405,-2.3866933882486216e-05,-3.346851936056283e-05,-1.4879361052582412e-07,-1.6531655155990262e-06,-0.0001281644693197514,-0.0004617587976507416
119,-0.006115889048414694,-0.0022313488335670663,-0.00021853105829164096,-8.806446259238489e-05,-1.6531655155990262e-06,-0.0029997741187700122,-0.009408865143700727,-0.021064125830852126
120,-4.468911144667706e-05,-2.0007019569608776e-06,-0.00010576079577944881,-9.061072104752906e-05,-3.500063737725961e-05,-7.198709382184831e-05,-7.427193168828728e-05,-0.000424320993118011
121,-0.00045116846012617864,-1.6935213640960577e-05,-0.00031087587340625217,-2.3866933882486216e-05,-0.0004832278127769017,-0.0010169614098233571,-0.0002505251655824502,-0.0025535608692385863
122,-1.6935213640960577e-05,-2.5156720017194542e-05,-0.00022279564523368302,-0.00030563178105963315,-4.6467458091291124e-05,-2.3866933882486216e-05,-7.198709382184831e-05,-0.0007128408457470969
123,-3.346851936056283e-05,-9.061072104752906e-05,-2.5156720017194542e-05,-7.198709382184831e-05,-2.5156720017194542e-05,-0.00014601071449262071,-4.6467458091291124e-05,-0.00043885794684824116
124,-9.061072104752906e-05,-4.6467458091291124e-05,-0.00021853105829164096,-1.6531655155990262e-06,-2.0007019569608776e-06,-0.00010576079577944881,-7.427193168828728e-05,-0.0005392958323707571
125,-0.003591741869362806,-0.0011351982285266481,-0.0021467156198132155,-0.00016856457322183058,-0.0003379069868846877,-0.002431615096550315,-0.015387450700019727,-0.025199193074379227
126,-5.357619125660924e-06,-0.0001966955868665769,-1.6935213640960577e-05,-8.806446259238489e-05,-5.357619125660924e-06,-1.5884454446209985e-05,-8.806446259238489e-05,-0.0004163594183898391
127,-9.061072104752906e-05,-4.6467458091291124e-05,-0.00021853105829164096,-1.6531655155990262e-06,-2.0007019569608776e-06,-0.00010576079577944881,-7.427193168828728e-05,-0.0005392958323707571
128,-0.0008518537289732299,-4.777384751670174e-06,-9.061072104752906e-05,-1.5884454446209985e-05,-0.0003777545476022901,-4.468911144667706e-05,-0.00017222420496432205,-0.0015577941532319286
129,-2.3866933882486216e-05,-0.00016856457322183058,-5.752864584812567e-05,-1.5884454446209985e-05,-0.0002505251655824502,-1.5884454446209985e-05,-0.00031087587340625217,-0.0008431301008335647
130,-5.752864584812567e-05,-0.0007499344206490472,-0.0010752625476295595,-0.000274977645654616,-0.00030563178105963315,-1.6935213640960577e-05,-0.009771905143030448,-0.01225217539751239
131,-0.0001250761738353623,-0.0002505251655824502,-4.777384751670174e-06,-4.468911144667706e-05,-4.777384751670174e-06,-4.777384751670174e-06,-7.427193168828728e-05,-0.0005088945368077873
132,-0.0002459441885364283,-0.0013913118148597043,-0.0008000794938746131,-1.5884454446209985e-05,-0.00010857468613468472,-0.00022279564523368302,-0.0036287344450480694,-0.006413324728133394
133,-0.0011351982285266481,-0.00031087587340625217,-5.752864584812567e-05,-0.00014938074212645405,-0.0001966955868665769,-0.00030563178105963315,-0.00022279564523368302,-0.002378106503067373
134,-3.346851936056283e-05,-0.00010857468613468472,-0.00021853105829164096,-7.427193168828728e-05,-7.427193168828728e-05,-0.0002459441885364283,-7.427193168828728e-05,-0.0008293342473881786
135,-2.3866933882486216e-05,-1.033565676916972e-05,-9.521215227115018e-06,-1.4879361052582412e-07,-0.00022279564523368302,-0.0002459441885364283,-3.500063737725961e-05,-0.0005476130706366677
136,-0.00037180369652157466,-0.00014601071449262071,-0.0001281644693197514,-0.0016736864328623904,-0.0013248251100965386,-1.4879361052582412e-07,-0.009771905143030448,-0.013416544359933849
137,-0.00037180369652157466,-0.000274977645654616,-0.00010576079577944881,-0.0001250761738353623,-0.000710700720117428,-0.00022279564523368302,-0.0002505251655824502,-0.002061639842724563
138,-1.6935213640960577e-05,-2.0007019569608776e-06,-9.521215227115018e-06,-2.0007019569608776e-06,-4.777384751670174e-06,-1.5884454446209985e-05,-5.357619125660924e-06,-5.647729110553844e-05
139,-0.00044446357041393904,-0.0011967696836901322,-0.0008000794938746131,-2.645383588945542e-07,-8.806446259238489e-05,-0.0011487514957925396,-0.003519668203340311,-0.007198061448062815
140,-1.4879361052582412e-07,-2.5156720017194542e-05,-4.777384751670174e-06,-4.468911144667706e-05,-4.777384751670174e-06,-4.777384751670174e-06,-7.427193168828728e-05,-0.00015859871101769524
141,-5.752864584812567e-05,-5.9557705114522535e-05,-9.521215227115018e-06,-2.3866933882486216e-05,-4.777384751670174e-06,-9.061072104752906e-05,-2.645383588945542e-07,-0.00024612714423034323
142,-8.806446259238489e-05,-0.0011967696836901322,-0.0002459441885364283,-0.0006545281009924953,-0.0007499344206490472,-0.00022279564523368302,-0.009771905143030448,-0.012929941644724618
143,-9.061072104752906e-05,-4.6467458091291124e-05,-0.00021853105829164096,-1.6531655155990262e-06,-2.0007019569608776e-06,-0.00010576079577944881,-7.427193168828728e-05,-0.0005392958323707571
144,-4.468911144667706e-05,-0.00010857468613468472,-4.468911144667706e-05,-1.6531655155990262e-06,-9.061072104752906e-05,-0.0004832278127769017,-0.00027988496130053163,-0.0010533295696686003
145,-0.006761251522682306,-0.0003434987703136012,-0.0001966955868665769,-0.0002459441885364283,-0.0015292104613296503,-0.0030680809378326296,-1.5884454446209985e-05,-0.012160565922007404
146,-0.0013913118148597043,-1.6531655155990262e-06,-1.033565676916972e-05,-8.806446259238489e-05,-0.00014601071449262071,-0.00014938074212645405,-0.0020043153380956773,-0.00379107189445161
147,-9.521215227115018e-06,-0.00016856457322183058,-0.0010752625476295595,-0.00016856457322183058,-0.0003777545476022901,-0.0003434987703136012,-0.0005735598587136877,-0.002716726085929915
148,-7.198709382184831e-05,-1.6531655155990262e-06,-0.0001250761738353623,-4.6467458091291124e-05,-0.00014938074212645405,-2.3866933882486216e-05,-4.6467458091291124e-05,-0.0004648990253643321
